data,sessao_tipo,colegiado,colegiado_desc,sessao_id,sessao_numero,sessao_ano,sessao_data_inicio,sessao_data_fim,sessao_hora_inicio,sessao_tipo,sessao_obs,inc_cadeia,inc_classe,inc_numero,inc_idInformacaoPautaProcesso,inc_materiaRelevante,inc_ministroVista,inc_relator,inc_repercussaoGeral,inc_situacaoProcessoSessao
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,RMS,28854,58904,N,,MARCO AURÉLIO,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,AI,738592,59112,N,,MARCO AURÉLIO,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,EXTENSÃO NO HABEAS CORPUS,HC,109709,59144,N,,DIAS TOFFOLI,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,EMB.DECL. NO AG.REG. EM MANDADO DE SEGURANÇA,MS,27699,59104,N,,DIAS TOFFOLI,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,AG.REG. NO RECURSO EXTRAORDINÁRIO,RE,418402,59314,N,,DIAS TOFFOLI,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO,RE,232695,59346,N,,DIAS TOFFOLI,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,108643,59169,N,,LUIZ FUX,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,110114,59201,N,,LUIZ FUX,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,108859,55811,N,,LUIZ FUX,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,RMS,31538,58404,N,,LUIZ FUX,,S
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,107229,59245,N,,ROSA WEBER,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,107407,59264,N,,ROSA WEBER,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,112778,59246,N,,ROSA WEBER,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,112821,59247,N,,ROSA WEBER,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,,HC,112859,59249,N,,ROSA WEBER,,J
25/09/2012,O,1T,Primeira Turma,18509,25,2012,2012-09-25,,14:00,O,,AG.REG. NA AÇÃO CAUTELAR,AC,3189,59250,N,,ROSA WEBER,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,112774,59086,N,,RICARDO LEWANDOWSKI,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,113320,59146,N,,RICARDO LEWANDOWSKI,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,113348,59087,N,,RICARDO LEWANDOWSKI,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,113690,59145,N,,RICARDO LEWANDOWSKI,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,113709,59088,N,,RICARDO LEWANDOWSKI,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,114692,59089,N,,RICARDO LEWANDOWSKI,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,EMB.DECL. NO HABEAS CORPUS,HC,89965,59170,N,,GILMAR MENDES,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,111395,59168,N,,GILMAR MENDES,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,112435,59166,N,,GILMAR MENDES,,S
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,112731,59167,N,,GILMAR MENDES,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,114392,59165,N,,GILMAR MENDES,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,110438,59304,N,,CÁRMEN LÚCIA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,110936,56337,N,,CÁRMEN LÚCIA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,112658,59325,N,,CÁRMEN LÚCIA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,113732,59324,N,,CÁRMEN LÚCIA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,114060,59305,N,,CÁRMEN LÚCIA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,RHC,113382,59326,N,,CÁRMEN LÚCIA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,MEDIDA CAUTELAR NO HABEAS CORPUS,HC,115188,59348,N,,CELSO DE MELLO,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,MEDIDA CAUTELAR NO HABEAS CORPUS,HC,115289,59349,N,,CELSO DE MELLO,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,110697,58405,N,,JOAQUIM BARBOSA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,109996,59350,N,,CELSO DE MELLO,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,110529,59329,N,,CELSO DE MELLO,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,EMB.DECL. NO HABEAS CORPUS,HC,109224,59385,N,,JOAQUIM BARBOSA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,109347,59386,N,,JOAQUIM BARBOSA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,HC,112599,59387,N,,JOAQUIM BARBOSA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,,RHC,114964,59388,N,,JOAQUIM BARBOSA,,J
25/09/2012,O,2T,Segunda Turma,18529,23,2012,2012-09-25,,14:00,O,,EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,RE,545327,59426,N,,JOAQUIM BARBOSA,,S
26/09/2012,O,TP,Plenário,18550,27,2012,2012-09-26,,14:00,O,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
27/09/2012,E,TP,Plenário,18551,44,2012,2012-09-27,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
01/10/2012,E,TP,Plenário,18589,45,2012,2012-10-01,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,HC,112972,59424,N,,DIAS TOFFOLI,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,HC,113462,59425,N,,DIAS TOFFOLI,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,SEGUNDO JULGAMENTO NO RECURSO ORDINÁRIO EM HABEAS CORPUS,RHC,110622,59644,N,,DIAS TOFFOLI,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,EMB.DECL. NA AÇÃO CAUTELAR,AC,3101,59450,N,,DIAS TOFFOLI,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,EMB.DECL. NO AG.REG. EM MANDADO DE SEGURANÇA,MS,30820,59449,N,,DIAS TOFFOLI,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,EMB.DECL. NO AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,RMS,27904,59448,N,,DIAS TOFFOLI,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,HC,103135,59536,N,,ROSA WEBER,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,RHC,106346,59007,N,,ROSA WEBER,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,HC,108390,59534,N,,ROSA WEBER,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,HC,109730,59535,N,,ROSA WEBER,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,HC,113006,59532,N,,ROSA WEBER,,J
02/10/2012,O,1T,Primeira Turma,18569,26,2012,2012-10-02,,14:00,O,,,RHC,112694,59533,N,,ROSA WEBER,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,114130,59445,N,,GILMAR MENDES,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RHC,112874,59447,N,,GILMAR MENDES,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RHC,113776,59446,N,,GILMAR MENDES,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,112569,59453,N,,RICARDO LEWANDOWSKI,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,113541,59454,N,,RICARDO LEWANDOWSKI,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RHC,113277,59455,N,,RICARDO LEWANDOWSKI,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,111487,59524,N,,RICARDO LEWANDOWSKI,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,113210,59527,N,,RICARDO LEWANDOWSKI,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,EMB.DECL. NO AG.REG. NA QUINTA EXTENSÃO NO HABEAS CORPUS,HC,85000,,,,GILMAR MENDES,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,112511,59605,N,,RICARDO LEWANDOWSKI,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,112506,59608,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,111736,59629,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,107457,56339,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,100329,56338,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,110390,57200,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,111197,55300,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,MS,28529,55180,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,MS,30499,58833,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,MS,30704,56315,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,MS,30799,59265,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RHC,111671,59327,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RMS,30907,55327,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RMS,30974,58838,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RMS,30881,55885,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RMS,31587,59244,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,RMS,30965,59267,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,111849,59306,N,,CÁRMEN LÚCIA,,J
02/10/2012,O,2T,Segunda Turma,18592,24,2012,2012-10-02,,14:00,O,,,HC,112435,59166,N,,GILMAR MENDES,,J
03/10/2012,O,TP,Plenário,18590,28,2012,2012-10-03,,14:00,O,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
04/10/2012,E,TP,Plenário,18591,46,2012,2012-10-04,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
09/10/2012,E,TP,Plenário,18749,47,2012,2012-10-09,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
10/10/2012,O,TP,Plenário,18750,29,2012,2012-10-10,,14:00,O,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
11/10/2012,E,TP,Plenário,18751,48,2012,2012-10-11,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
15/10/2012,E,TP,Plenário,18769,49,2012,2012-10-15,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,101758,59824,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,103324,59721,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,108249,59745,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,108272,59753,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,108667,59639,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,108679,59717,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,108931,59640,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,109678,59719,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,109841,59744,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,110055,59752,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,107186,56026,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,RHC,113542,59747,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,RHC,114190,59746,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,AI,640486,59929,N,,MARCO AURÉLIO,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,MS,26000,59584,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,Ext,1274,59684,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,114379,59642,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,114568,59984,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,RHC,110624,59643,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,RHC,114742,59896,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,EMB.DECL. EM MANDADO DE SEGURANÇA,MS,25125,59637,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,EMB.DECL. NO AG.REG. EM MANDADO DE SEGURANÇA,MS,28711,59665,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,EMB.DECL. NO AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,RMS,29915,59964,N,,DIAS TOFFOLI,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,107711,59793,N,,LUIZ FUX,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,112541,59636,N,,LUIZ FUX,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,114452,59607,N,,LUIZ FUX,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,104868,59986,N,,ROSA WEBER,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,105952,59968,N,,ROSA WEBER,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,112244,59966,N,,ROSA WEBER,,J
16/10/2012,O,1T,Primeira Turma,18689,27,2012,2012-10-16,,14:00,O,,,HC,113890,59967,N,,ROSA WEBER,,S
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,EMB.DECL. NA EXTRADIÇÃO,Ext,1250,59664,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,112206,59748,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,112896,59749,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,114567,59751,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,RHC,110621,59750,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,Ext,1235,59444,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,EMB.DECL. NOS EMB.DECL. NOSEGUNDO JULGAMENTO NO RECURSO ORDINÁRIO EM HABEAS CORPUS,RHC,106710,59720,N,,GILMAR MENDES,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,112758,59826,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,113413,59827,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,113739,59844,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,114047,59828,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,114146,59829,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,RHC,112237,58614,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,SEGUNDA EXTENSÃO NO HABEAS CORPUS,HC,110132,59825,N,,RICARDO LEWANDOWSKI,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,111032,59973,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,111714,59971,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,111715,60024,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,112095,60026,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,112351,59972,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,HC,113587,60025,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,MS,31300,59266,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,Ext,1228,59564,N,,CÁRMEN LÚCIA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,MEDIDA CAUTELAR NO HABEAS CORPUS,HC,115413,60031,N,,CELSO DE MELLO,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,MEDIDA CAUTELAR NO HABEAS CORPUS,HC,115495,60032,N,,CELSO DE MELLO,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,MEDIDA CAUTELAR NO HABEAS CORPUS,HC,115506,60033,N,,CELSO DE MELLO,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,,RHC,99688,59976,N,,CELSO DE MELLO,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,EMB.DECL. NOS EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,AI,727244,60034,N,,JOAQUIM BARBOSA,,J
16/10/2012,O,2T,Segunda Turma,18729,25,2012,2012-10-16,,14:00,O,,AG.REG. NO AGRAVO DE INSTRUMENTO,AI,856073,60035,N,,JOAQUIM BARBOSA,,J
17/10/2012,E,TP,Plenário,18770,50,2012,2012-10-17,,09:00,E,Início da sessão às 09:00 horas da manhã,QUESTÃO DE ORDEM NA AÇÃO PENAL,AP,545,59981,N,,LUIZ FUX,,J
17/10/2012,E,TP,Plenário,18770,50,2012,2012-10-17,,09:00,E,Início da sessão às 09:00 horas da manhã,,Inq,2704,58747,N,,ROSA WEBER,,J
17/10/2012,O,TP,Plenário,18771,30,2012,2012-10-17,,14:00,O,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
18/10/2012,E,TP,Plenário,18772,51,2012,2012-10-18,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
22/10/2012,E,TP,Plenário,18870,52,2012,2012-10-22,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
23/10/2012,E,TP,Plenário,18871,53,2012,2012-10-23,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
24/10/2012,O,TP,Plenário,18872,31,2012,2012-10-24,,14:00,O,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
25/10/2012,E,TP,Plenário,18873,54,2012,2012-10-25,,14:00,E,Continuação do julgamento da AP 470,,AP,470,57172,N,,LUÍS ROBERTO BARROSO,,S
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,98738,60169,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,102310,59983,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,104833,60045,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,105413,59980,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,EMB.DECL. NO HABEAS CORPUS,HC,105541,60047,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,105578,59982,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,106391,59978,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,106775,60046,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,107558,59979,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,107945,60168,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,108384,60065,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,108438,60064,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,109946,60167,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,110268,60044,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,101949,60267,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,103054,60268,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,107660,60269,N,,MARCO AURÉLIO,,J
30/10/2012,O,1T,Primeira Turma,18949,28,2012,2012-10-30,,14:00,O,,,HC,108215,60287,N,,MARCO AURÉLIO,,J
