dados,data,tipo,colegiados
"{""data"":""26/09/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/09/2006,PRESENCIAL,[]}
"{""data"":""08/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/10/2006,PRESENCIAL,[]}
"{""data"":""09/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/10/2006,PRESENCIAL,[]}
"{""data"":""10/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/10/2006,PRESENCIAL,[]}
"{""data"":""16/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/10/2006,PRESENCIAL,[]}
"{""data"":""22/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/10/2006,PRESENCIAL,[]}
"{""data"":""23/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/10/2006,PRESENCIAL,[]}
"{""data"":""29/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/10/2006,PRESENCIAL,[]}
"{""data"":""30/10/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/10/2006,PRESENCIAL,[]}
"{""data"":""06/11/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/11/2006,PRESENCIAL,[]}
"{""data"":""07/11/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/11/2006,PRESENCIAL,[]}
"{""data"":""13/11/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/11/2006,PRESENCIAL,[]}
"{""data"":""14/11/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/11/2006,PRESENCIAL,[]}
"{""data"":""15/11/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/11/2006,PRESENCIAL,[]}
"{""data"":""19/11/2006"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/11/2006,PRESENCIAL,[]}
"{""data"":""02/01/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/01/2005,PRESENCIAL,[]}
"{""data"":""03/01/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/01/2005,PRESENCIAL,[]}
"{""data"":""16/01/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/01/2005,PRESENCIAL,[]}
"{""data"":""17/01/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/01/2005,PRESENCIAL,[]}
"{""data"":""23/01/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/01/2005,PRESENCIAL,[]}
"{""data"":""24/01/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/01/2005,PRESENCIAL,[]}
"{""data"":""09/02/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/02/2005,PRESENCIAL,[]}
"{""data"":""10/02/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/02/2005,PRESENCIAL,[]}
"{""data"":""30/02/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/02/2005,PRESENCIAL,[]}
"{""data"":""31/02/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",31/02/2005,PRESENCIAL,[]}
"{""data"":""06/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/03/2005,PRESENCIAL,[]}
"{""data"":""07/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/03/2005,PRESENCIAL,[]}
"{""data"":""13/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/03/2005,PRESENCIAL,[]}
"{""data"":""14/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/03/2005,PRESENCIAL,[]}
"{""data"":""20/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/03/2005,PRESENCIAL,[]}
"{""data"":""27/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/03/2005,PRESENCIAL,[]}
"{""data"":""28/03/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/03/2005,PRESENCIAL,[]}
"{""data"":""05/04/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/04/2005,PRESENCIAL,[]}
"{""data"":""11/04/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/04/2005,PRESENCIAL,[]}
"{""data"":""12/04/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/04/2005,PRESENCIAL,[]}
"{""data"":""18/04/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/04/2005,PRESENCIAL,[]}
"{""data"":""19/04/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/04/2005,PRESENCIAL,[]}
"{""data"":""25/04/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/04/2005,PRESENCIAL,[]}
"{""data"":""01/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/05/2005,PRESENCIAL,[]}
"{""data"":""02/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/05/2005,PRESENCIAL,[]}
"{""data"":""08/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/05/2005,PRESENCIAL,[]}
"{""data"":""09/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/05/2005,PRESENCIAL,[]}
"{""data"":""16/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/05/2005,PRESENCIAL,[]}
"{""data"":""22/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/05/2005,PRESENCIAL,[]}
"{""data"":""23/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/05/2005,PRESENCIAL,[]}
"{""data"":""29/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/05/2005,PRESENCIAL,[]}
"{""data"":""30/05/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/05/2005,PRESENCIAL,[]}
"{""data"":""03/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/07/2005,PRESENCIAL,[]}
"{""data"":""04/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/07/2005,PRESENCIAL,[]}
"{""data"":""10/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/07/2005,PRESENCIAL,[]}
"{""data"":""17/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/07/2005,PRESENCIAL,[]}
"{""data"":""18/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/07/2005,PRESENCIAL,[]}
"{""data"":""24/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/07/2005,PRESENCIAL,[]}
"{""data"":""25/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/07/2005,PRESENCIAL,[]}
"{""data"":""31/07/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",31/07/2005,PRESENCIAL,[]}
"{""data"":""08/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/08/2005,PRESENCIAL,[]}
"{""data"":""14/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/08/2005,PRESENCIAL,[]}
"{""data"":""15/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/08/2005,PRESENCIAL,[]}
"{""data"":""21/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/08/2005,PRESENCIAL,[]}
"{""data"":""22/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/08/2005,PRESENCIAL,[]}
"{""data"":""28/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/08/2005,PRESENCIAL,[]}
"{""data"":""30/08/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/08/2005,PRESENCIAL,[]}
"{""data"":""05/09/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/09/2005,PRESENCIAL,[]}
"{""data"":""06/09/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/09/2005,PRESENCIAL,[]}
"{""data"":""19/09/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/09/2005,PRESENCIAL,[]}
"{""data"":""20/09/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/09/2005,PRESENCIAL,[]}
"{""data"":""26/09/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/09/2005,PRESENCIAL,[]}
"{""data"":""27/09/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/09/2005,PRESENCIAL,[]}
"{""data"":""03/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/10/2005,PRESENCIAL,[]}
"{""data"":""09/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/10/2005,PRESENCIAL,[]}
"{""data"":""10/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/10/2005,PRESENCIAL,[]}
"{""data"":""16/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/10/2005,PRESENCIAL,[]}
"{""data"":""17/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/10/2005,PRESENCIAL,[]}
"{""data"":""24/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/10/2005,PRESENCIAL,[]}
"{""data"":""30/10/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/10/2005,PRESENCIAL,[]}
"{""data"":""01/11/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/11/2005,PRESENCIAL,[]}
"{""data"":""07/11/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/11/2005,PRESENCIAL,[]}
"{""data"":""14/11/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/11/2005,PRESENCIAL,[]}
"{""data"":""15/11/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/11/2005,PRESENCIAL,[]}
"{""data"":""19/11/2005"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/11/2005,PRESENCIAL,[]}
"{""data"":""19/04/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/04/2004,PRESENCIAL,[]}
"{""data"":""27/04/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/04/2004,PRESENCIAL,[]}
"{""data"":""02/05/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/05/2004,PRESENCIAL,[]}
"{""data"":""09/05/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/05/2004,PRESENCIAL,[]}
"{""data"":""16/05/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/05/2004,PRESENCIAL,[]}
"{""data"":""17/05/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/05/2004,PRESENCIAL,[]}
"{""data"":""23/05/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/05/2004,PRESENCIAL,[]}
"{""data"":""24/05/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/05/2004,PRESENCIAL,[]}
"{""data"":""01/06/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/06/2004,PRESENCIAL,[]}
"{""data"":""02/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/07/2004,PRESENCIAL,[]}
"{""data"":""04/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/07/2004,PRESENCIAL,[]}
"{""data"":""05/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/07/2004,PRESENCIAL,[]}
"{""data"":""12/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/07/2004,PRESENCIAL,[]}
"{""data"":""18/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/07/2004,PRESENCIAL,[]}
"{""data"":""19/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/07/2004,PRESENCIAL,[]}
"{""data"":""25/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/07/2004,PRESENCIAL,[]}
"{""data"":""26/07/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/07/2004,PRESENCIAL,[]}
"{""data"":""01/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/08/2004,PRESENCIAL,[]}
"{""data"":""08/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/08/2004,PRESENCIAL,[]}
"{""data"":""09/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/08/2004,PRESENCIAL,[]}
"{""data"":""16/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/08/2004,PRESENCIAL,[]}
"{""data"":""23/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/08/2004,PRESENCIAL,[]}
"{""data"":""29/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/08/2004,PRESENCIAL,[]}
"{""data"":""30/08/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/08/2004,PRESENCIAL,[]}
"{""data"":""06/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/09/2004,PRESENCIAL,[]}
"{""data"":""07/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/09/2004,PRESENCIAL,[]}
"{""data"":""13/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/09/2004,PRESENCIAL,[]}
"{""data"":""20/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/09/2004,PRESENCIAL,[]}
"{""data"":""21/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/09/2004,PRESENCIAL,[]}
"{""data"":""27/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/09/2004,PRESENCIAL,[]}
"{""data"":""28/09/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/09/2004,PRESENCIAL,[]}
"{""data"":""03/10/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/10/2004,PRESENCIAL,[]}
"{""data"":""10/10/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/10/2004,PRESENCIAL,[]}
"{""data"":""11/10/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/10/2004,PRESENCIAL,[]}
"{""data"":""17/10/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/10/2004,PRESENCIAL,[]}
"{""data"":""18/10/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/10/2004,PRESENCIAL,[]}
"{""data"":""24/10/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/10/2004,PRESENCIAL,[]}
"{""data"":""01/11/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/11/2004,PRESENCIAL,[]}
"{""data"":""02/11/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/11/2004,PRESENCIAL,[]}
"{""data"":""09/11/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/11/2004,PRESENCIAL,[]}
"{""data"":""15/11/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/11/2004,PRESENCIAL,[]}
"{""data"":""16/11/2004"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/11/2004,PRESENCIAL,[]}
